Compound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Zn2MoN3,2.142053653911119,2.5934011520071567,2.4781557172812225,2.472084523760217,2.2761898326831815,2.3610584118769964,2.5535434072511065,2.2383494751293775,2.3907149876396745,2.281412038605054,2.2833911623714624,2.2045791505566497,2.592765974509763,2.459300221774968,2.147352702261439,2.4663503995754237,2.48671832995143,2.2181524198624363,2.5172599109755645,2.2968265419835685,2.8421301075240333,2.332855960959464,2.538953322770073,2.3735500264705625,2.3539603493523815,2.3529313763534043,2.311261872403013,2.4996380659327375,2.544712715595554,2.474282103608216,2.5210119222117013,2.3539620887439097,2.415171826561464,2.3154805205117737,2.4387961263895277,2.790557907319425,2.27221449450529,2.5629941429542296,2.204764901978432,2.402437716534844,2.718760606121941,2.2551244169847626,2.7767326838181927,2.368597210011031,2.246111139369309,2.3786285794698925,2.5280697383881336,2.306848312375109,2.3860656111289456,2.4044223154583193,2.4568047950076726,2.127236946397229,2.628976812877507,2.218380153691033,2.3077242192581635,2.501403441052451,2.4267301289091563,2.3417216583439844,2.2592622312257324,2.281232658557251,2.4575253571839166,2.5945110408768897,2.5295764467014203,2.057577604267186,2.4244787836046897,2.510920081725489,2.531178287047301,2.393456176143789,2.5988889564001996,2.493429311373949,2.466016774066309,2.40226181574067,2.49154979302482,2.2825752670219686,2.3530786417844665,2.591946004832248,2.4370518321978794,2.3104198482967084,2.5211155836720787,2.485960097814508,2.4593867516904577,2.289048134240738,2.37532290586897,2.556407396658744,2.471862846193626,2.614335781141321,2.3910593738617125,2.628361420019628,2.3182363001392083,2.7702202141261782,2.2022691535230963,2.4106789414355054,2.3548982167935346,2.7165520166206703,2.235715929143865,2.3231122919634135,2.3960012894787326,2.4426945178753328,2.3950953244902453,2.390631816608834
TaScN2,2.284905887739335,2.5484695932796306,2.4812802558652196,2.522739002641012,2.4255251813834597,2.443815693819217,2.5258345062498604,2.33464788605489,2.738794215999153,2.677481566760264,2.5216874909093114,2.226520738953253,2.505879682465075,2.716647466930324,2.442269346448806,2.763251544528485,2.3569232808881195,2.4515656831670274,2.4371714316792445,2.505637301912148,2.7379145950162678,2.3780394518498085,2.495316476429325,2.656217702247255,2.588857069957391,2.325568783331636,2.7275301959028173,2.312983797914727,2.6307591355845923,2.610166618664012,2.6846772345615335,2.3471575607525974,2.4471993898860105,2.4830349870026835,2.588323614361297,2.6695493850789034,2.304802685651919,2.7136401862258905,2.528987571332067,2.6568152763104917,2.6526795558326315,2.4015443500142535,2.638011391843938,2.6063429287931643,2.4538876502418394,2.409915808318789,2.6495126879627264,2.238562683113491,2.4000060692075578,2.742044968684383,2.4085028669843465,2.446987247029414,2.6779727244920037,2.2341343925780177,2.5095019639149,2.4611243033026327,2.5215376765640847,2.5250047533440587,2.4900311044898733,2.5686633580131017,2.5138840531555786,2.552126343672201,2.6603406698718572,2.3476691732715738,2.5633070536077334,2.5345400012959476,2.6601355934952395,2.599833658684642,2.637045365385596,2.5744988603561576,2.3206072459014524,2.5463996741116843,2.5580588425801745,2.6047421837886784,2.5995583956167705,2.6505686618590643,2.5061240653934886,2.6244812265826662,2.4367787953014175,2.527724557438996,2.6281910605810714,2.435190453678074,2.070068963379482,2.7014006905384664,2.318747917626596,2.691161313947301,2.6012002970343175,2.726489019014338,2.5025937481096663,2.5552617576115964,2.4428589526530593,2.446771279590279,2.4411966095719584,2.7593760987132674,2.444353883066122,2.714870517510043,2.487417660320421,2.562581773583814,2.5257827404980735,2.589623928515581
ZnTiN2,2.05535565080499,2.5660170242055904,2.5541135067930925,2.5216132829108204,2.2503892227858344,2.282023674155907,2.5887596618308377,2.298724023156441,2.4792685250300925,2.475742873768809,2.278133900504646,2.030545459941373,2.6575424268307866,2.488731591114752,2.2279081767650304,2.3418376190489045,2.1979066222502843,2.2425648441361545,2.472111167429652,2.3556111458921767,2.816131608963305,2.2716772425890124,2.4475993439002064,2.498288751662414,2.266032394822184,2.3301213970036283,2.3421379879937994,2.5227408846182318,2.5691236004808067,2.547436566463835,2.412017496050543,2.2730672295854015,2.323138290006134,2.3173330123343994,2.523754187240125,2.718520547628541,2.184638792841637,2.6026585164539826,2.29631249032154,2.3962307531721088,2.7367653061446484,2.27286610895551,2.7143945357629913,2.344712185841971,2.363569427954344,2.299616236453862,2.549651706986485,2.1486425959334188,2.3723354816492606,2.3283381493944084,2.4887720930593735,2.290350167271987,2.708199735124455,2.256040701141936,2.3824018145314136,2.496008937571713,2.508992224382224,2.3642364878449897,2.2648297224043814,2.368600894474153,2.374425221500829,2.562538972992952,2.559462404726469,2.081322033139802,2.3125424928855165,2.554050131568095,2.4654845139610635,2.5092902831690145,2.5468588064056927,2.452923177037063,2.4085919029513794,2.4632506526656077,2.385711963129852,2.3005410883148096,2.2424828818844977,2.568223142114501,2.431602047078277,2.3145692532557947,2.4561056793139673,2.5520257967990756,2.510044512542508,2.223910285624382,2.2241029715983163,2.5561315495993,2.492804700923463,2.6678066825370497,2.4902404873804076,2.64542167782405,2.4161704366794425,2.6880604354033077,2.267042274634215,2.473958010784572,2.3790196683776355,2.6190020932831617,2.226831792605159,2.4365710436629193,2.2610047972496963,2.4169835237930646,2.431438722559928,2.492629398281154
ZnHfN2,2.1121659895611518,2.562472910978149,2.6115839579721745,2.4361821781815984,2.402434603824715,2.6077752405161156,2.5989422189107736,2.176854935174916,2.4724937165468575,2.4409548838584674,2.2462964364617704,2.542847297613724,2.813965641360224,2.6936043698720438,2.417857376254355,2.4885690400217895,2.3971068270675353,2.10191072014379,2.658780645758485,2.4549076003623593,3.141900758758503,2.477933219454697,2.935383445955028,2.44447371432287,2.291555102704435,2.50059880747199,2.4529663118321428,2.5738843530547446,2.763140187593886,2.3918085643725497,2.5927730605942734,2.419823624771814,2.588292344328357,2.3805066408268236,2.3020487484651397,2.876784542942429,2.390836345700976,2.6132332351580914,2.278555187620362,2.4531381744537786,2.719852912399201,2.3465587777237147,2.7149668946473264,2.506586659401325,2.4627800656771104,2.508606460935356,2.6723627576801308,2.302845455114166,2.4360270834131272,2.5437858511984066,2.6282230496992804,2.3896855029674473,2.9197275579431947,2.2001293898088248,2.374271609901619,2.494302600320354,2.5809343780672935,2.360473204635146,2.364069430039077,2.3356749063521574,2.4908435169340097,2.682136606125166,2.5212534278855134,2.252067424710579,2.3286970861959007,2.5533792889825166,2.614599385748025,2.343907149488732,2.559591966921334,2.644737031286623,2.5352474129561826,2.3348307140635876,2.4255609153123046,2.3142057295837275,2.2554871725328676,2.7592854395254034,2.63568197265705,2.5619784825293617,2.4912445801991168,2.6654842083284898,2.6593071618141138,2.4121406057778807,2.4436516525691556,2.822248467668382,2.567465149142903,2.8433842843101758,2.3221378899273786,2.6776430934525877,2.3452117844629146,2.747181569722429,2.263299905679901,2.463432321447154,2.5277545341860237,2.875960007473354,2.263233325236742,2.5328157489160623,2.412891495248181,2.3006174526948575,2.592239514876097,2.5096126407907517
ZnZrN2,2.0569890244788716,2.5892871481317665,2.5867821325397906,2.4823708624567966,2.332485248902717,2.3915828461753903,2.5971742668299007,2.226206068019918,2.474626452142097,2.4700462054101506,2.236369114531442,2.237485962799558,2.718756076543961,2.5711849681609813,2.2895156931891227,2.3769127026848107,2.292223254304787,2.1822548761232805,2.54117225282234,2.4378609691343844,2.9769481376036984,2.3534897238166987,2.6548143229290084,2.495327275797545,2.270156545206925,2.386567212134873,2.400659102457986,2.536090974936497,2.639786624897398,2.486910935667337,2.5065249631832,2.3054591134021236,2.411377795017008,2.35634029674645,2.427538829130723,2.7877345324484324,2.2397820894857885,2.5621834741337532,2.3058367413482532,2.4487295494013805,2.727724067605677,2.2818653765223176,2.7326226118411654,2.4322925307660714,2.3895205522143534,2.3754986389392148,2.5993895579561275,2.20187922394969,2.418710667850985,2.3940904107712724,2.5573875113409446,2.325344434930128,2.7903531895854226,2.2153395915082776,2.3615548610727015,2.4874083132989266,2.5195162832089744,2.371994789486989,2.297584471970066,2.349951462027963,2.430051059695935,2.646101839881944,2.5601900648494516,2.134072615779672,2.325419451314691,2.5601547922612418,2.5319008834480585,2.427536846815757,2.549625228216682,2.5249987816530375,2.439172868081783,2.3851810093426518,2.418067081323306,2.3193082575730743,2.285760754225514,2.6707039832664536,2.4933040287102735,2.4136256887272576,2.4796938818792538,2.569904271797058,2.5817152111614354,2.279174428568222,2.2907344518162462,2.654234370721023,2.526454847780448,2.7321800549506716,2.433795748991318,2.6781418870468117,2.3835679667119734,2.705052128386445,2.257493059552017,2.4593254801341144,2.4412857021182783,2.7397263825674854,2.226913223498762,2.471882026923296,2.3078439252624543,2.369241825683893,2.492265796107881,2.505341066801554
Y3Si6N11,3.56155742486529,3.7597753267140233,3.7826096168998813,3.720373964973237,3.6879117865976303,3.631863609998831,3.930034293137953,3.7660339405468317,4.121827595706957,3.8291189997979584,3.7982789545940694,3.797070303705996,3.7954884238486772,3.742333647405135,3.74511996328536,3.7422842382998156,3.7552042661054097,3.8068589692316745,3.8743869569756715,3.7705749494777523,3.7756029414672554,3.647961562340914,3.8242535169609,4.028257302244263,3.8110015282781626,3.66974837595592,3.8274601520663984,3.755787770096229,3.9022789408156244,4.032378105182752,3.940949785955178,3.7749968353119137,3.7859458735830067,3.72504441227436,3.8923387280995456,4.0149359549359165,3.8319889004746326,3.9652309064450004,3.6977188721102863,3.7138475568527127,3.9720906862545826,3.8674729362640505,3.9131873504056713,3.7111661393584736,3.729757520816429,3.5699960829704214,3.572499346407777,3.6291236665437223,3.6379575779432187,3.7868446443344053,3.751003099421289,3.8250507932725215,3.939382618824557,3.576081771610373,3.9080735816865166,3.828691116672519,3.8162475398129816,3.6917948544259347,3.7658778630120207,3.828642872110716,3.574241814966072,3.9650980202706534,3.91375960002242,3.7081133947186267,3.5905849343113836,3.8458182996474206,3.942450784337625,4.01685710415384,4.041054110281312,3.6147693957963813,3.728940857134133,4.0184355861461825,3.708438193786579,3.7795753016782276,3.8149904235610146,4.0250314579114885,3.752227952336993,3.603059370698114,3.6183987678812413,3.7603380676061495,3.782888596053583,3.8231036660450624,3.644744649986892,3.98174264210079,4.060800253221383,4.012282848222942,3.950582977771102,3.8157463276809946,3.717517251425326,3.8875877454452334,3.7758225002768975,3.924048574406103,3.5966538558206915,3.725966099160925,3.9194238528306986,3.88205370104444,3.6164617670592833,3.901070006739195,3.7911272948865284,3.715517735417812
MnCoN2,1.7622110801608308,2.0532795623426905,1.8972273903159165,2.023122994363897,1.6989267846692486,1.8595869551222135,2.0280723319454133,1.7107959576564902,1.9751356519940784,1.9067412652999556,1.934953828863071,1.7693612407013979,2.0423263045344617,1.910048878766199,1.801641978245764,1.9310377621848633,1.8982052864320638,1.818596044269809,1.9553384264946374,1.8131283884498126,2.101535964565812,1.7651347056139484,2.0498095719064438,2.1357741374950576,1.8870430737677584,1.851032085215084,1.9210878972208363,1.854663564966816,2.0481119492265325,2.0538316296792147,2.0358432125849215,1.6853433735277008,1.9417273330645333,1.7031471977955692,2.12376906891832,2.132113222069055,1.8831250188716677,2.1204093953622394,1.839581742524538,1.9074866399676111,2.1749623156980236,1.9035861743305103,2.0510035913757925,1.9889708421160206,1.7143464249582845,1.6987258561284027,2.080995164084252,1.7963746939249146,1.9344679041829709,1.979149087360085,2.08653441484985,1.6670871223714137,2.195673389092339,1.8120888865087317,1.910610072497379,2.0155550937261486,1.928326920572047,1.9146184204252297,1.9458522007753023,1.9498146431740313,1.8394021090576664,1.9189570129185636,2.116160117956803,1.837860792144679,1.9462599096369797,1.989504505943918,2.0467169596899453,2.027950689795244,2.063076575421356,1.9106717112857248,1.8168830172332093,2.0577217164863546,2.0342368804240714,1.8321661795218782,1.8898314920735508,1.9381860435468767,2.048254149322549,1.8164041783022535,1.7999070354059428,1.9264512529260691,1.8727168275126655,1.84503962204403,1.735707749813868,2.01643486758852,1.7988555913824429,2.0422532837259455,1.9574461272697798,2.009235793197816,2.035526664725144,1.9989725998013783,1.832438202014936,1.9949785253182737,2.0077123661053156,2.075464072152636,1.9227846742425698,2.0840186632191946,1.9089393534643917,2.0528065672018916,1.7890509251086906,1.8592656231097933
ZnMoN2,2.1406063240950868,2.5936062610747928,2.4690899173324965,2.4706722983283953,2.278322851689114,2.35979046030319,2.5509098109806843,2.2395346004706775,2.3850155191898073,2.278710832987972,2.273712549685529,2.201105307999961,2.589868669023957,2.45570865616884,2.1433798785548284,2.4650147648061598,2.482838387598115,2.215190405507631,2.517106245927014,2.2936648505644692,2.842104008074384,2.32555633895109,2.5350255255597944,2.369873591092496,2.355103680432527,2.3538249606338475,2.3092773342320307,2.496682569767049,2.540867966588237,2.47228180547209,2.5177278997463537,2.35573118067926,2.4115272342968783,2.313489928681024,2.4352516426474766,2.788952721432057,2.265102382542704,2.562047332890767,2.206001272782328,2.398658239358768,2.7188892182095996,2.2542113541296445,2.7774710236538835,2.3642994675849582,2.243289625751332,2.375821803655202,2.529689451118326,2.301720124304269,2.38596631754927,2.40333611427926,2.4548151061200385,2.1199195254212526,2.6318050348085427,2.2217068728576432,2.3036444364580677,2.4989928932529097,2.424015632350358,2.3351865900581714,2.251895616909937,2.2777076460734844,2.4533182465253476,2.5915298737847747,2.5244292320131883,2.0555812713629615,2.421393829035843,2.508868534213467,2.528801089322901,2.398569536325035,2.597128677880971,2.4890655531211596,2.4647837853047223,2.403146386606025,2.48583697328964,2.283319590977953,2.346089107717906,2.5915748221100445,2.4410928850008986,2.309971660930784,2.5202776246014627,2.484690701473168,2.459500990547744,2.287859767561125,2.373860155372638,2.5552623257500833,2.471455615298779,2.608722203624289,2.386087293120452,2.626877707862784,2.316830961597713,2.7700947855230282,2.199172713049199,2.402129492052487,2.3519863259589764,2.7180181531606955,2.230664913940333,2.325294213289189,2.3925879309442495,2.4381932481411503,2.3932234822539864,2.3904800853851373
HfZrN2,2.460231164552437,2.7192759398073525,2.6949662394341827,2.6695205717696773,2.760543495275938,2.728731126851668,2.779391789354651,2.56794402046774,2.916153485502393,2.7964318150983827,2.7072024242426838,2.5604252276580017,2.7013773671257746,3.005079361499309,2.663185740035011,3.105901316574065,2.7264031639354642,2.6248606051657903,2.689806982385897,2.7157696951603447,3.1550371313419503,2.616524415779247,2.820409622369349,2.7933385647073465,2.738426528619971,2.5874890747528716,3.0912277025274797,2.488701698224533,2.891584725620304,2.8237003032210195,2.9013114712348527,2.5782789660461116,2.7393669779044716,2.6707524596545356,2.647637338225845,2.9917728384429823,2.460823521796539,2.7959836007980603,2.672948000672376,2.836757518468704,2.785387992599353,2.628776850777334,2.765208898339564,2.904181907907749,2.6719668102706398,2.5882038817688553,2.9216143542170574,2.443989149948141,2.6221422372482204,3.056714636034091,2.5601598071200096,2.642756872079054,2.872591933033579,2.422189210501982,2.716794967239096,2.657643459870848,2.6854053328163614,2.6946773923389817,2.7132724911813684,2.767241466294364,2.6905934563825635,2.8006336153134956,2.7882808142180346,2.5295756683259976,2.77113102042068,2.726266623508514,2.9959967736330606,2.6953685021981952,2.836366777173994,2.9101504135455274,2.542652222879826,2.696153408962525,2.7353024116320417,2.788384990833462,2.8350674397310853,2.85858637459215,2.720948386964565,2.9668431437081555,2.708088407348156,2.7438921059006143,2.804798911153284,2.6997019060183574,2.315198792932849,2.9435556422221603,2.5572244314810844,2.875322421153999,2.737007826978911,2.966670961006661,2.6365066181242414,2.7501148270690328,2.6037101559453415,2.5915381060007694,2.664512163098572,2.9909374031318112,2.6118824682426993,2.8855299195057884,2.6735523492562274,2.7318537535177514,2.805811141390423,2.7725072366087398
Ti4AlN3,3.192216163320963,3.500072600998725,3.590894095314823,3.494251435380092,3.1463877743880215,3.168953271531636,3.5874454898590127,3.37820885622678,3.6599384673637525,3.5000447355905995,3.3743233816988285,3.251693891404826,3.5204154034053863,3.2097176929599285,3.361941966201024,3.3562531000658615,3.3178993950526503,3.333739988778967,3.701075828145182,3.3030146504123588,3.530111915880078,3.2331179876846967,3.4388107577936964,3.4979014063594547,3.4483355913419214,3.200427686430254,3.302359591528236,3.540452004985592,3.5191244496921015,3.6019130190911945,3.4516730459556557,3.27942979862706,3.5020764821808115,3.134292851932061,3.5425001334045803,3.676842081275975,3.474485723106926,3.5816582099045786,3.2894375828693225,3.313284629440506,3.6219736359748453,3.5486910676921006,3.5675661521965902,3.2298530799903036,3.269328631462339,3.215820589541634,3.3001173053445525,3.272578340844831,3.254383832537611,3.533313398401494,3.6475835389544224,3.2875414523334068,3.588346399359994,3.2218823876218474,3.6845669536968977,3.5378993761240474,3.6240854382885312,3.3843368223820836,3.3633096658991772,3.4937940247924173,3.0644539576613643,3.7131715545851094,3.6457324917844396,3.377296687102257,3.203717700956979,3.449838680990559,3.456777164280213,3.6248844559210407,3.6484777290939916,3.142060188035585,3.394264502061149,3.567768785015265,3.3033876533401196,3.382651051451297,3.349011498657898,3.6671515372863395,3.534958235566558,3.1339839443777464,3.2200491807219227,3.5174976097733985,3.655888936027204,3.35106247799972,3.300349668733485,3.5770212185789614,3.6303841982155705,3.5845112835205275,3.496761845952025,3.575902008045064,3.4157226386445716,3.7244056702400368,3.4112372956520005,3.723299413242206,3.2576559099264593,3.369299023901401,3.5178168473120386,3.45684172160955,3.139602463039947,3.6869106024305647,3.4194737783991784,3.4243470442771344
Zn2SbN3,2.0245660967913017,2.4184432844032075,2.434376322133546,2.22025897456026,2.2043418503417254,2.362321096231887,2.637687029617794,2.1063810686586675,2.49680277564165,2.29305523863207,2.029154085021218,2.330479057886605,2.749030208536823,2.1881970525565855,2.4214698105541674,2.008203309605861,2.1194418525373138,2.0775874434160486,2.7075661984891464,2.362524318812888,2.927375790412315,2.129799066065747,3.0409722532386962,2.183062992732915,2.060556590248164,2.1624964701634966,2.2395332948568107,2.522402513555835,2.541846388286042,2.3682374502234778,2.446521321709739,2.2078466258135245,2.2574669618118643,2.1615339452390225,2.416425343752621,2.684936989914777,2.224508580144279,2.3646686740579668,2.243083615048403,2.41548468603742,2.7407173459298257,2.3136579332189364,2.638234521337285,2.198848403838919,2.301275439103606,2.283832747541749,2.5222992168974026,2.225443302101543,2.0342947118392,2.2089788006995925,2.809091025534771,2.199168595340069,2.7180297090525998,2.1231670949809,2.323092840350423,2.5673652036255454,2.5074579158575157,2.112642590616667,1.8826435060045794,2.2481439471896705,2.15929833508747,2.460800314612584,2.3780679060382464,2.2410239824409204,2.1299861181442723,2.433220644827781,2.3879016490371856,2.552106244405062,2.631284845340649,2.2754618104353983,2.521186475142847,2.3401810065030215,2.2880822649503023,2.267305053395482,2.154538669482802,2.764545274710613,2.5145105365318576,2.31099596084647,2.258063031894121,2.355300972041718,2.6460252967785123,2.0824829744300897,2.269499199333946,2.8771657127003296,2.621621157498648,2.9045229908089416,2.230219949712051,2.5489290951016343,2.2269790681450186,2.566013349489271,2.4183021475873696,2.324137869490597,2.387003222230109,2.637288019101049,2.0868750330645076,2.643697075061165,1.9652155576805719,2.1996181358999625,2.3150261009552136,2.333845515359814
MnMoN2,1.8453237805271152,2.0441497029647273,2.077268168919633,2.125518470425665,1.8389952533149083,2.0182773534627256,2.046780083909668,1.7636231625291328,2.1271154627720454,1.9987323049033934,2.064011578132133,1.8881448156275507,2.1852532563690312,1.8973761376318563,1.9071282844219013,2.162888407933984,2.1740930304830632,1.9048347365008236,2.097993467619564,1.891524685123803,2.293019970352712,1.7988768338733307,2.201300501381676,2.1705138308085865,2.000181691997759,1.8773865152118039,1.9958539710601333,2.065067854602943,2.159712480003025,1.9953386109746827,2.187668523150812,1.8543299501192831,2.122092003841007,1.8310885431801056,2.1271754877385676,2.3272073577108516,1.905947204688062,2.046630531604337,1.9216095716409938,2.0126468048778,2.3012742954474383,2.0330660990536358,2.139669956629454,2.1582405119195682,1.7803191240550431,1.871267971760662,2.162576864752004,1.959498448131491,1.9642773383810028,2.101158383917771,2.1649760804974885,1.769220780606883,2.239696851207449,1.8667434423940703,2.0283209772553903,2.0935973129811356,2.021708733703997,2.0444965349461346,2.0193626111536087,2.0101106920227947,1.9634322756455185,2.079593949929562,2.1713549541658734,1.8642606673298097,2.0424369192258016,2.0688674699595677,2.268668973017425,2.0045251663011654,2.0638757338115052,1.9743516031179573,1.9481792339833257,2.068000688196804,2.1763203418410146,1.83750942932014,1.9778028513315478,2.1704008002138795,2.0768033093995104,2.0136978662884126,2.0043104663940827,2.0194917072708565,2.0423322572515956,2.0087815965434377,1.8105772457297995,2.0542696181533637,1.8296016913616795,2.0901970333655595,2.038428629854516,2.1335593655511333,2.032303442202629,2.291713579537639,1.8425353654660857,1.9609382421086528,2.085876066225845,2.1307113383753284,2.0496768687676967,2.1081704926502463,2.061277386178933,2.157484945989468,1.911842903826349,2.067678574574458
STi9ScN9,2.927819538493061,2.899877598414094,2.897646986425272,2.9519460806203357,2.8049778675783887,3.2913575369631847,2.778798335626619,2.708891652700318,3.05209891642001,2.8287630738375467,3.1492600027310123,2.726673050378846,2.942440218473446,3.0381922317587073,2.821164249854683,3.1427136851518838,2.7958173089193776,2.9437054332075276,3.172876758462719,2.7050626971874987,2.975082207533307,2.763874252574014,2.934158896724594,2.906094161543615,3.15469986481943,2.846013174730216,2.696728134309529,2.8486317820712372,2.9768807901457217,2.883891994974066,2.8387569030056645,3.1274046299027924,3.011434166793506,2.7807238943188914,2.9427552095343685,2.822416238810744,3.0537288115366383,3.4113268633609892,2.77365708566423,2.779154611814646,2.9886121823516536,2.9287227047163724,2.7825915370646617,2.9516412400051424,2.774955508064804,3.030465627765634,3.1746545260252934,2.9177423365096127,2.8366069543846506,3.093954268975587,2.909849149024115,2.7697263999447097,3.049526896432479,2.783548528268892,3.0239784610137064,2.880969301285051,3.13536153698982,2.75998301780128,2.954570885253296,2.826441265931797,2.783167641050508,2.91993912382699,3.032458933547159,2.9782461956070945,2.822927422838079,2.9288870194234833,2.8142777945515935,3.1054088353346314,2.9259821992444244,2.874219018272364,2.929087905300713,3.1712055193737743,2.9004809224381245,2.7510824808813403,2.727613069937628,2.9503389426425564,3.302682734017301,3.0685503734468464,2.8863792987330745,2.998626110546937,2.9147399350587797,2.954015445399598,2.85450150326944,3.1380406273248806,3.0569446831983016,3.1280427106751003,2.5796836982842675,2.8747042188851566,2.9864111492219654,2.863414992262806,2.677099961341318,2.971819914428132,2.868472462016253,3.3503600694639766,3.082861868722991,2.9336093787975543,2.9813650988251745,2.888567050692897,2.8563462008416014,2.9565482502295386
Mn12Ge4N3,2.415699961129079,2.687551516145903,2.718635519439318,2.6102995887709466,2.3017991968596823,2.385901382676262,2.702097303722529,2.4378570154752905,2.707876841646437,2.6561340463556027,2.5031179359734987,2.583095324150957,2.7205589732331283,2.3261484697588597,2.469437502284438,2.416221998580146,2.5448360781165746,2.346910124226296,2.8878794274042803,2.485223955562816,2.680302727763825,2.33758727192978,2.7837159078449645,2.5902710488518217,2.6579681140908766,2.224239211101911,2.418212162519928,2.7106899403086513,2.716343670854573,2.596565475010048,2.589284301226901,2.34769234323033,2.6612133558487336,2.2792127870938828,2.7129184602748646,2.8062798364690016,2.6409082994492157,2.7476130456997523,2.3839437852613488,2.681442563600834,2.7841211699635555,2.639348379538087,2.685372779376651,2.509601995882462,2.314494978930002,2.3279473701431788,2.543420942502361,2.4560091514444626,2.2919518419378395,2.722574355367634,2.8723305268142028,2.453514329995888,2.806081583654098,2.2894395452581255,2.699930581476225,2.686884205350779,2.698042166597158,2.5731963817393693,2.5159607682493785,2.568434575928024,2.3028763933482974,2.720249368989356,2.6849512401874396,2.524587972613086,2.3705829555605265,2.554426432842664,2.62733980246792,2.6723845054369293,2.865838756374668,2.312954332041246,2.442411089615971,2.6959500314763907,2.5469326077940737,2.5100230043308738,2.4203228283844416,2.829269775891787,2.6557055294437464,2.3856005490435463,2.260940421628905,2.611848900159171,2.878249841384192,2.4992187015666643,2.3512932608604893,2.705123046298123,2.6200163744834515,2.743961127910602,2.5902226800827206,2.732583189409162,2.614368832682297,2.738018786382627,2.489854884105798,2.731362225040603,2.534632508273036,2.562123613634877,2.606425941327361,2.6845232001013084,2.332072391359394,2.656382270280555,2.454379210336771,2.5842686660351557
FeWN2,1.9042364964964342,1.9790172357844873,2.083085875287187,2.086269757494766,1.8892466198725346,2.1460598688636896,2.0430714963141474,1.7974085863053078,2.134759137823532,2.015969189721213,2.0338376747767084,2.1505496336727825,2.2470334816551416,2.0200675032097792,1.9955028785581517,2.164545936817941,2.0968156752271794,1.8299986759019724,2.159897326781154,2.0124056494943754,2.4150370600297477,1.863636175589431,2.3640526028869377,2.0888910147659128,1.945555755711187,1.9272608061648921,1.9500870130431731,2.179785326103281,2.2394168575298385,1.89087820495799,2.1577864817991914,1.9220708449154191,2.1925201601527524,1.9157933104374978,2.059543161830872,2.37141797204414,1.9990285493465527,2.010067810378059,1.8258678585603592,2.052538060636839,2.3227470383056623,2.0311012346397934,2.1701042995532935,2.143416438571727,1.9257838878686702,2.0322586621656225,2.100726887622685,2.0218765688196827,1.9494227029385063,2.0765542662683085,2.1814781956036393,1.8003982135707495,2.4192168342081937,1.7843808869596913,1.9805129764874203,2.0545225189173753,2.1003447522308427,2.043741844350995,2.043530917533336,1.9460060666602725,2.0930852974532623,2.090286151663818,2.0531559514371134,1.9591718188335085,1.959439048732635,2.0673712476080643,2.2182086784559836,1.8801569400243494,2.079146637501272,2.0546877255764793,2.0072673841700075,2.045503892402067,2.11739870531767,1.8376802676870119,1.8308401899143882,2.164700336954938,2.1299581297266696,2.113983576885331,2.005346416847956,2.127864797612025,2.1099668693555493,2.1138757908929637,1.9805646531222014,2.2471962706196176,1.872017391191445,2.222880145408489,1.882083177818388,2.09788968282607,1.9624907009551908,2.3298542241123292,1.8006116004515507,2.0036126921327146,2.102039169084007,2.2593629167915017,2.041964896560705,2.1179089348010653,2.016671061206439,2.02487438834018,2.0442626808468596,2.0770970493789784
